timestamp,open,high,low,close,volume
2025-03-13 05:45:00,249.56,249.56,249.56,249.56,1
2025-03-13 05:47:00,249.5,249.5,249.5,249.5,16
2025-03-13 05:48:00,249.52,249.53,249.52,249.53,24
2025-03-13 05:50:00,249.54,249.54,249.32,249.32,10
2025-03-13 06:00:00,249.62,249.63,249.62,249.63,18
2025-03-13 06:03:00,249.55,249.55,249.55,249.55,1
2025-03-13 06:06:00,249.63,249.63,249.63,249.63,1
2025-03-13 06:10:00,249.54,249.54,249.54,249.54,10
2025-03-13 06:15:00,249.9,249.9,249.9,249.9,1
2025-03-13 06:16:00,249.9,249.93,249.9,249.93,20
2025-03-13 06:17:00,250.01,250.01,250.01,250.01,1
2025-03-13 06:18:00,250.0,250.02,249.9,250.02,183
2025-03-13 06:23:00,250.03,250.03,250.03,250.03,2
2025-03-13 06:47:00,249.98,249.98,249.98,249.98,2
2025-03-13 07:00:00,249.9,249.96,249.56,249.75,89
2025-03-13 07:06:00,249.6,249.6,249.6,249.6,1
2025-03-13 07:07:00,249.86,249.86,249.86,249.86,1
2025-03-13 07:09:00,249.86,249.86,249.86,249.86,1
2025-03-13 07:14:00,249.55,249.55,249.55,249.55,1
2025-03-13 07:17:00,249.6,249.6,249.6,249.6,20
2025-03-13 07:18:00,249.85,249.89,249.85,249.89,18
2025-03-13 07:19:00,249.89,250.0,249.89,250.0,5
2025-03-13 07:28:00,249.61,249.61,249.5,249.5,40
2025-03-13 07:30:00,249.45,249.45,249.45,249.45,38
2025-03-13 07:40:00,249.5,249.51,249.5,249.51,38
2025-03-13 07:43:00,249.52,249.52,249.52,249.52,1
2025-03-13 07:44:00,249.52,249.52,248.55,249.41,176
2025-03-13 07:50:00,249.46,249.46,249.46,249.46,1
2025-03-13 07:56:00,249.46,249.46,249.46,249.46,4
2025-03-13 08:00:00,259.2588,259.2588,247.0,249.63,163
2025-03-13 08:02:00,249.63,249.63,249.63,249.63,54
2025-03-13 08:03:00,249.63,249.63,249.63,249.63,7
